scan_date;source_date;repo;tag;sha;severity;cve_name;cve_uri
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;LOW;CVE-2019-20907;https://security-tracker.debian.org/tracker/CVE-2019-20907;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;LOW;CVE-2020-8492;https://security-tracker.debian.org/tracker/CVE-2020-8492;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;LOW;CVE-2018-7169;https://security-tracker.debian.org/tracker/CVE-2018-7169;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;LOW;CVE-2020-13632;https://security-tracker.debian.org/tracker/CVE-2020-13632;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;LOW;CVE-2020-13434;https://security-tracker.debian.org/tracker/CVE-2020-13434;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2011-3374;https://security-tracker.debian.org/tracker/CVE-2011-3374;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-18276;https://security-tracker.debian.org/tracker/CVE-2019-18276;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17358;https://security-tracker.debian.org/tracker/CVE-2018-17358;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16599;https://security-tracker.debian.org/tracker/CVE-2020-16599;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-19932;https://security-tracker.debian.org/tracker/CVE-2018-19932;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-12697;https://security-tracker.debian.org/tracker/CVE-2018-12697;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12972;https://security-tracker.debian.org/tracker/CVE-2019-12972;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-12934;https://security-tracker.debian.org/tracker/CVE-2018-12934;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-14444;https://security-tracker.debian.org/tracker/CVE-2019-14444;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-19931;https://security-tracker.debian.org/tracker/CVE-2018-19931;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9071;https://security-tracker.debian.org/tracker/CVE-2019-9071;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35496;https://security-tracker.debian.org/tracker/CVE-2020-35496;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35448;https://security-tracker.debian.org/tracker/CVE-2020-35448;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17794;https://security-tracker.debian.org/tracker/CVE-2018-17794;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17360;https://security-tracker.debian.org/tracker/CVE-2018-17360;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010204;https://security-tracker.debian.org/tracker/CVE-2019-1010204;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18607;https://security-tracker.debian.org/tracker/CVE-2018-18607;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-13716;https://security-tracker.debian.org/tracker/CVE-2017-13716;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18309;https://security-tracker.debian.org/tracker/CVE-2018-18309;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20712;https://security-tracker.debian.org/tracker/CVE-2018-20712;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-9138;https://security-tracker.debian.org/tracker/CVE-2018-9138;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-12700;https://security-tracker.debian.org/tracker/CVE-2018-12700;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9074;https://security-tracker.debian.org/tracker/CVE-2019-9074;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16593;https://security-tracker.debian.org/tracker/CVE-2020-16593;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18700;https://security-tracker.debian.org/tracker/CVE-2018-18700;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18605;https://security-tracker.debian.org/tracker/CVE-2018-18605;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18484;https://security-tracker.debian.org/tracker/CVE-2018-18484;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16591;https://security-tracker.debian.org/tracker/CVE-2020-16591;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16590;https://security-tracker.debian.org/tracker/CVE-2020-16590;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20671;https://security-tracker.debian.org/tracker/CVE-2018-20671;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18606;https://security-tracker.debian.org/tracker/CVE-2018-18606;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9077;https://security-tracker.debian.org/tracker/CVE-2019-9077;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20673;https://security-tracker.debian.org/tracker/CVE-2018-20673;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35495;https://security-tracker.debian.org/tracker/CVE-2020-35495;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-9996;https://security-tracker.debian.org/tracker/CVE-2018-9996;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16592;https://security-tracker.debian.org/tracker/CVE-2020-16592;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-14250;https://security-tracker.debian.org/tracker/CVE-2019-14250;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18483;https://security-tracker.debian.org/tracker/CVE-2018-18483;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20623;https://security-tracker.debian.org/tracker/CVE-2018-20623;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-1000876;https://security-tracker.debian.org/tracker/CVE-2018-1000876;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20651;https://security-tracker.debian.org/tracker/CVE-2018-20651;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-12699;https://security-tracker.debian.org/tracker/CVE-2018-12699;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-17451;https://security-tracker.debian.org/tracker/CVE-2019-17451;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18701;https://security-tracker.debian.org/tracker/CVE-2018-18701;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9073;https://security-tracker.debian.org/tracker/CVE-2019-9073;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17359;https://security-tracker.debian.org/tracker/CVE-2018-17359;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17985;https://security-tracker.debian.org/tracker/CVE-2018-17985;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9070;https://security-tracker.debian.org/tracker/CVE-2019-9070;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35507;https://security-tracker.debian.org/tracker/CVE-2020-35507;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35493;https://security-tracker.debian.org/tracker/CVE-2020-35493;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35494;https://security-tracker.debian.org/tracker/CVE-2020-35494;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20002;https://security-tracker.debian.org/tracker/CVE-2018-20002;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-12698;https://security-tracker.debian.org/tracker/CVE-2018-12698;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9075;https://security-tracker.debian.org/tracker/CVE-2019-9075;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-17450;https://security-tracker.debian.org/tracker/CVE-2019-17450;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010180;https://security-tracker.debian.org/tracker/CVE-2019-1010180;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9918;https://security-tracker.debian.org/tracker/CVE-2016-9918;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9917;https://security-tracker.debian.org/tracker/CVE-2016-9917;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9798;https://security-tracker.debian.org/tracker/CVE-2016-9798;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9801;https://security-tracker.debian.org/tracker/CVE-2016-9801;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9797;https://security-tracker.debian.org/tracker/CVE-2016-9797;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9802;https://security-tracker.debian.org/tracker/CVE-2016-9802;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9799;https://security-tracker.debian.org/tracker/CVE-2016-9799;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9803;https://security-tracker.debian.org/tracker/CVE-2016-9803;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9804;https://security-tracker.debian.org/tracker/CVE-2016-9804;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9800;https://security-tracker.debian.org/tracker/CVE-2016-9800;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-18018;https://security-tracker.debian.org/tracker/CVE-2017-18018;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-8169;https://security-tracker.debian.org/tracker/CVE-2020-8169;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2013-0340;https://security-tracker.debian.org/tracker/CVE-2013-0340;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-1000021;https://security-tracker.debian.org/tracker/CVE-2018-1000021;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2012-0039;https://security-tracker.debian.org/tracker/CVE-2012-0039;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-35457;https://security-tracker.debian.org/tracker/CVE-2020-35457;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010024;https://security-tracker.debian.org/tracker/CVE-2019-1010024;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010025;https://security-tracker.debian.org/tracker/CVE-2019-1010025;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-4052;https://security-tracker.debian.org/tracker/CVE-2010-4052;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-4051;https://security-tracker.debian.org/tracker/CVE-2010-4051;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-4756;https://security-tracker.debian.org/tracker/CVE-2010-4756;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010023;https://security-tracker.debian.org/tracker/CVE-2019-1010023;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20796;https://security-tracker.debian.org/tracker/CVE-2018-20796;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9192;https://security-tracker.debian.org/tracker/CVE-2019-9192;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-1010022;https://security-tracker.debian.org/tracker/CVE-2019-1010022;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-24659;https://security-tracker.debian.org/tracker/CVE-2020-24659;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2011-3389;https://security-tracker.debian.org/tracker/CVE-2011-3389;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-27755;https://security-tracker.debian.org/tracker/CVE-2020-27755;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-27756;https://security-tracker.debian.org/tracker/CVE-2020-27756;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-3134;https://security-tracker.debian.org/tracker/CVE-2008-3134;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-27753;https://security-tracker.debian.org/tracker/CVE-2020-27753;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2005-0406;https://security-tracker.debian.org/tracker/CVE-2005-0406;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-11755;https://security-tracker.debian.org/tracker/CVE-2017-11755;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-7275;https://security-tracker.debian.org/tracker/CVE-2017-7275;
